geonameid,name,asciiname,lat,lon,feature_class,feature_code,country,admin1,admin2,population,timezone
6659660,Litobovo,Litobovo,56.58688,35.80512,P,PPL,RU,77,,0,Europe/Moscow
6659661,Koshelevo,Koshelevo,56.57688,35.8228,P,PPL,RU,77,,0,Europe/Moscow
6659677,Noven’koye,Noven'koye,56.57647,35.89602,P,PPL,RU,77,,0,Europe/Moscow
6659678,Slobodka,Slobodka,56.57493,35.9423,P,PPL,RU,77,,0,Europe/Moscow
6659679,Lesozavod,Lesozavod,54.96054,43.54605,P,PPL,RU,51,,0,Europe/Moscow
6659823,Anan’ino,Anan'ino,56.59474,35.97317,P,PPL,RU,77,,0,Europe/Moscow
6659825,L’govo,L'govo,56.59395,35.98537,P,PPL,RU,77,,0,Europe/Moscow
6659828,Glezdovo,Glezdovo,56.58458,35.99228,P,PPL,RU,77,,0,Europe/Moscow
6659952,Prokof’yevo,Prokof'yevo,56.64144,35.08614,P,PPL,RU,77,,0,Europe/Moscow
6659953,Yermachëvo,Yermachevo,56.62466,35.10197,P,PPL,RU,77,,0,Europe/Moscow
6659954,Tolmahëvo,Tolmahevo,56.62996,35.11281,P,PPL,RU,77,,0,Europe/Moscow
6659955,Ushakovskiye Gorki,Ushakovskiye Gorki,56.62685,35.13046,P,PPL,RU,77,,0,Europe/Moscow
6660340,Prudishchi,Prudishchi,54.27791,36.07736,P,PPL,RU,25,,0,Europe/Moscow
6660341,Dementeyevka,Dementeyevka,54.28922,36.09055,P,PPL,RU,25,,0,Europe/Moscow
6660344,Mayak,Mayak,56.62008,35.95314,P,PPL,RU,77,,0,Europe/Moscow
6660345,Sottsy,Sottsy,56.61154,35.97063,P,PPL,RU,77,,0,Europe/Moscow
6660346,Dem’yanovo,Dem'yanovo,56.61009,35.99245,P,PPL,RU,77,,0,Europe/Moscow
6660347,Kuz’menki,Kuz'menki,54.29744,36.47592,P,PPL,RU,25,,0,Europe/Moscow
6660348,Mitinka,Mitinka,54.29242,36.47753,P,PPL,RU,25,,0,Europe/Moscow
6660355,Tereshaty,Tereshaty,54.26669,36.63635,P,PPL,RU,76,,0,Europe/Moscow
6660356,Ivanchikovo,Ivanchikovo,54.24355,36.55121,P,PPL,RU,76,,0,Europe/Moscow
6660364,Gridnevo,Gridnevo,54.2586,36.47852,P,PPL,RU,25,,0,Europe/Moscow
6660369,Bakunino,Bakunino,56.66447,35.52222,P,PPL,RU,77,,0,Europe/Moscow
6660370,Krasnikovo,Krasnikovo,54.2428,36.40105,P,PPL,RU,25,,0,Europe/Moscow
6660375,Anisimovo,Anisimovo,56.65725,35.6786,P,PPL,RU,77,,0,Europe/Moscow
6660381,Maloye Grishkino,Maloye Grishkino,56.65467,35.94606,P,PPL,RU,77,,0,Europe/Moscow
6660382,Boykovo,Boykovo,56.65139,35.99198,P,PPL,RU,77,,0,Europe/Moscow
6660383,Zhdanovka,Zhdanovka,54.26736,36.04436,P,PPL,RU,25,,0,Europe/Moscow
6660703,Bukontovo,Bukontovo,56.69143,35.10723,P,PPL,RU,77,,0,Europe/Moscow
6660794,Byl’tsyno,Byl'tsyno,56.66808,35.26032,P,PPL,RU,77,,0,Europe/Moscow
6661262,Prolezhnëvo,Prolezhnevo,56.67699,35.26696,P,PPL,RU,77,,0,Europe/Moscow
6661280,Bereg Kamy,Bereg Kamy,58.01399,56.04657,P,PPL,RU,90,,0,Asia/Yekaterinburg
6661282,Zaostrovka,Zaostrovka,58.00434,56.10588,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6661285,Negoshkovo,Negoshkovo,56.71793,35.13835,P,PPLQ,RU,77,,0,Europe/Moscow
6661286,Kamskaya Dolina,Kamskaya Dolina,58.02694,56.19704,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6661287,Visim,Visim,58.02885,56.32352,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6661289,Tarutino,Tarutino,56.70543,35.25992,P,PPL,RU,77,,0,Europe/Moscow
6661290,Zaprud,Zaprud,58.03957,56.34487,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6661292,Zhikharëvo,Zhikharevo,56.7128,35.31143,P,PPL,RU,77,,0,Europe/Moscow
6661298,Zavedëniye,Zavedeniye,58.0283,56.6761,P,PPL,RU,90,,0,Asia/Yekaterinburg
6661554,Volga,Volga,56.72469,35.37014,P,PPL,RU,77,,0,Europe/Moscow
6661565,Mar’ino,Mar'ino,56.69668,35.70907,P,PPL,RU,77,,0,Europe/Moscow
6661566,Mayskiye Gorki,Mayskiye Gorki,56.69305,35.71633,P,PPLQ,RU,77,,0,Europe/Moscow
6661567,Fëdorovskoye,Fedorovskoye,56.71722,35.74874,P,PPL,RU,77,,0,Europe/Moscow
6661581,Kamenka,Kamenka,56.71623,35.83394,P,PPL,RU,77,,0,Europe/Moscow
6661582,Knyazevo,Knyazevo,56.70639,35.84876,P,PPL,RU,77,,0,Europe/Moscow
6661595,Shokorovo,Shokorovo,56.68708,35.90967,P,PPL,RU,77,,0,Europe/Moscow
6661609,Gorodishche,Gorodishche,56.72794,35.34608,P,PPL,RU,77,,0,Europe/Moscow
6661610,Znamenka,Znamenka,56.73295,35.37429,P,PPL,RU,77,,0,Europe/Moscow
6661612,Laptevo,Laptevo,56.72734,35.38888,P,PPL,RU,77,,0,Europe/Moscow
6661613,Kultino,Kultino,56.72649,35.42172,P,PPL,RU,77,,0,Europe/Moscow
6662008,Verkhniy Sylvenskiy,Verkhniy Sylvenskiy,58.0337,56.7902,P,PPL,RU,90,,0,Asia/Yekaterinburg
6662023,Alebastrovo,Alebastrovo,58.0355,56.836,P,PPL,RU,90,,0,Asia/Yekaterinburg
6662164,Zheleznodorozhnyy,Zheleznodorozhnyy,58.00032,56.17862,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6662165,Gorki,Gorki,58.02213,56.27691,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6662166,Kostarevo,Kostarevo,58.01183,56.32454,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6662776,Kirova,Kirova,58.04856,56.04269,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6662849,Akulova,Akulova,58.04355,56.11724,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6662854,Srednaya Kur’ya,Srednaya Kur'ya,58.04647,56.20167,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6662858,Reyd,Reyd,58.07079,56.31398,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6662859,Gartsy,Gartsy,58.04586,56.35878,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6662862,Vinzavod,Vinzavod,58.0681,56.6868,P,PPL,RU,90,,0,Asia/Yekaterinburg
6662866,Alebastrovo,Alebastrovo,58.0504,56.8105,P,PPL,RU,90,,0,Asia/Yekaterinburg
6662873,Urazovka,Urazovka,54.33131,43.44763,P,PPL,RU,46,580367,0,Europe/Moscow
6662913,Chesnoki,Chesnoki,54.26208,36.42721,P,PPL,RU,25,,0,Europe/Moscow
6663065,L’shna,L'shna,54.17291,36.12821,P,PPL,RU,76,,0,Europe/Moscow
6663068,Kotovo,Kotovo,56.7039,35.70655,P,PPL,RU,77,,0,Europe/Moscow
6663070,Andronovo,Andronovo,54.17197,36.27683,P,PPL,RU,76,,0,Europe/Moscow
6663073,Severo-Ageyevskiy,Severo-Ageyevskiy,54.21097,36.34536,P,PPL,RU,76,,0,Europe/Moscow
6663083,Pokrovskoye,Pokrovskoye,54.20849,36.39837,P,PPL,RU,76,,0,Europe/Moscow
6663098,Kurkovo,Kurkovo,56.74845,35.60756,P,PPL,RU,77,,0,Europe/Moscow
6663137,Kotel’nikovo,Kotel'nikovo,56.72003,35.81582,P,PPL,RU,77,,0,Europe/Moscow
6663163,Petrushino,Petrushino,56.71778,35.85873,P,PPL,RU,77,,0,Europe/Moscow
6663164,Bol’shoye Grishkino,Bol'shoye Grishkino,56.73565,35.9025,P,PPL,RU,77,,0,Europe/Moscow
6663215,Ignatovo,Ignatovo,56.73904,35.96383,P,PPL,RU,77,,0,Europe/Moscow
6663216,Zakheyevo,Zakheyevo,56.71948,35.9795,P,PPL,RU,77,,0,Europe/Moscow
6663236,Sotsposëlok,Sotsposelok,58.0929,56.23051,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663239,Plotinka,Plotinka,58.09547,56.25744,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663241,Khimiki,Khimiki,58.10745,56.26257,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663244,Shiryaikha,Shiryaikha,58.08302,56.31665,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663248,Kislotnyye Dachi,Kislotnyye Dachi,58.08971,56.39247,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663249,Kamges,Kamges,58.10921,56.38215,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663250,Adishchevo,Adishchevo,58.10504,56.47206,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663251,Malaya,Malaya,58.0773,56.6289,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663252,Vakhrushi,Vakhrushi,58.0813,56.6244,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663254,Karagay,Karagay,58.0752,56.647,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663255,Plotnikovo,Plotnikovo,58.10177,56.67221,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663256,Bykovka,Bykovka,58.0957,56.702,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663265,Ryakhovo,Ryakhovo,56.79082,35.27974,P,PPL,RU,77,,0,Europe/Moscow
6663273,Malaya Izbrizhka,Malaya Izbrizhka,56.78793,35.46435,P,PPL,RU,77,,0,Europe/Moscow
6663277,Chapayevka,Chapayevka,56.7733,35.58119,P,PPLQ,RU,77,,0,Europe/Moscow
6663281,Dachnyy,Dachnyy,56.78957,35.6047,P,PPL,RU,77,,0,Europe/Moscow
6663286,Kordon Nomer Devyatnadtsat’,Kordon Nomer Devyatnadtsat',58.12055,56.03398,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663288,Verkhnemostovaya,Verkhnemostovaya,58.14527,56.23735,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663305,Shustovka,Shustovka,58.14066,56.31725,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663306,Timkino,Timkino,58.15232,56.30594,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663310,Kamskiy,Kamskiy,58.09937,56.3718,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663312,Yanvarskiy,Yanvarskiy,58.11151,56.39249,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663313,Frunze,Frunze,58.12334,56.40025,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663314,Gremyachiy,Gremyachiy,58.12194,56.30751,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663321,Bannaya Gora,Bannaya Gora,58.15,56.39812,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663360,Paseka,Paseka,58.12278,56.45578,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663361,Malyye Reki,Malyye Reki,58.15087,56.45607,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663363,Verkhneye Vasil’yevo,Verkhneye Vasil'yevo,58.13887,56.45081,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663364,Bumkombinat,Bumkombinat,58.12844,56.45968,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663372,Raslovo,Raslovo,56.77324,35.85362,P,PPL,RU,77,,0,Europe/Moscow
6663374,Naprudnoye,Naprudnoye,56.76938,35.87482,P,PPL,RU,77,,0,Europe/Moscow
6663427,Andreykovo,Andreykovo,56.78165,35.93621,P,PPL,RU,77,,0,Europe/Moscow
6663428,Podstantsiya,Podstantsiya,58.17218,56.0099,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663429,Tret’yaky,Tret'yaky,58.18297,56.02071,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6663430,Ulity,Ulity,58.1833,56.02742,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6663431,Yeroshino,Yeroshino,58.16335,56.0673,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663432,Anfimovtsy,Anfimovtsy,58.1982,56.0409,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663433,Il’ino,Il'ino,58.16486,56.03603,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663434,Ostashata,Ostashata,58.17739,56.11003,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663440,Zaozër’ye,Zaozer'ye,58.18082,56.31962,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663441,Glushata,Glushata,58.18504,56.2943,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663443,Gorodishche,Gorodishche,58.17083,56.3564,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663444,Korolevo,Korolevo,58.18533,56.37362,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663445,Kuligino,Kuligino,58.1912,56.3808,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663446,Pal’niki,Pal'niki,58.18133,56.40761,P,PPLX,RU,90,,0,Asia/Yekaterinburg
6663451,Borovkovo,Borovkovo,58.184,56.5492,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663452,Sukhaya Rechka,Sukhaya Rechka,58.1628,56.5817,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663453,Talitsa Gornaya,Talitsa Gornaya,58.1723,56.6259,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663463,Gusenets,Gusenets,56.83819,35.02871,P,PPL,RU,77,,0,Europe/Moscow
6663464,Konets Gor,Konets Gor,58.18504,56.44376,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663648,Yel’niki,Yel'niki,58.1898,56.5004,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663649,Posëlok Bobki,Poselok Bobki,58.211,56.5166,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663744,Kharitonovo,Kharitonovo,56.81227,35.31068,P,PPL,RU,77,,0,Europe/Moscow
6663746,Igrishche,Igrishche,56.80317,35.30516,P,PPL,RU,77,,0,Europe/Moscow
6663781,Yarkovo,Yarkovo,56.81879,35.53973,P,PPL,RU,77,,0,Europe/Moscow
6663791,Aleksandrovka,Aleksandrovka,58.2376,56.2112,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6663793,Sibir’,Sibir',58.2504,56.2426,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663795,Mysy,Mysy,58.245,56.2706,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663797,Zagrishinskoye,Zagrishinskoye,58.23487,56.30485,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663798,Sykhaya,Sykhaya,58.2209,56.3199,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663800,Karas’ye,Karas'ye,58.2243,56.3272,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663801,Gari,Gari,58.2349,56.3296,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663806,Belovskaya,Belovskaya,58.2201,56.8552,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6663809,Zori,Zori,58.2732,56.0174,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6663811,Gayvinskiy Lesouchastok,Gayvinskiy Lesouchastok,58.2862,56.1364,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6663812,Shirpy,Shirpy,58.2853,56.2088,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663813,Verkhnaya Khokhlovka,Verkhnaya Khokhlovka,58.2744,56.2367,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663814,Shadrino,Shadrino,58.2694,56.247,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6663817,Brusilovo,Brusilovo,56.81552,35.85966,P,PPL,RU,77,,0,Europe/Moscow
6663821,Ust’-Shalashnaya,Ust'-Shalashnaya,58.2903,56.85,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663823,Imeni Krupskoy,Imeni Krupskoy,56.81255,35.92835,P,PPLX,RU,77,,0,Europe/Moscow
6663825,Gora,Gora,58.2567,56.2605,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663827,Pen’ki,Pen'ki,58.3175,56.4347,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663828,Nizhnaya-Zadolgaya,Nizhnaya-Zadolgaya,58.3074,56.4574,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663829,Dvadtsat’ Devyatyy Kilometr,Dvadtsat' Devyatyy Kilometr,58.2997,56.6254,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663831,Paseka,Paseka,58.3031,56.8579,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663832,Talaya,Talaya,58.3095,56.9036,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663836,Konevskiye,Konevskiye,58.3617,56.0368,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663837,Petryshata,Petryshata,58.3553,56.044,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663839,Komarovo,Komarovo,58.3617,56.231,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663840,Bol’shaya Lipovaya,Bol'shaya Lipovaya,58.3542,56.276,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663841,Malaya Lipovaya,Malaya Lipovaya,58.3614,56.2787,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663856,Nikulino,Nikulino,58.3758,56.0072,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6663858,Zubovka,Zubovka,58.389,56.0525,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663859,Maslenitsy,Maslenitsy,58.3853,56.0938,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663864,Pankrashi,Pankrashi,58.398,56.1137,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663865,Malozemy,Malozemy,58.3805,56.117,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663867,Verkhneye Kvazhevo,Verkhneye Kvazhevo,58.3794,56.3888,P,PPL,RU,90,,0,Asia/Yekaterinburg
6663868,Lesnoy,Lesnoy,58.3887,56.8376,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6664990,Malyye Borki,Malyye Borki,56.86395,35.52226,P,PPL,RU,77,,0,Europe/Moscow
6664992,Logunovo,Logunovo,56.83848,35.61153,P,PPL,RU,77,,0,Europe/Moscow
6664993,Dudenevo,Dudenevo,56.85051,35.65034,P,PPL,RU,77,,0,Europe/Moscow
6664994,Orenki,Orenki,58.4006,56.0248,P,PPL,RU,90,,0,Asia/Yekaterinburg
6664995,Mamoshikha,Mamoshikha,58.4181,56.0362,P,PPL,RU,90,,0,Asia/Yekaterinburg
6664997,Beklemyshevo,Beklemyshevo,58.4205,56.0569,P,PPL,RU,90,,0,Asia/Yekaterinburg
6664998,Otmichi,Otmichi,56.85233,35.67202,P,PPL,RU,77,,0,Europe/Moscow
6664999,Bor,Bor,56.84815,35.6737,P,PPL,RU,77,,0,Europe/Moscow
6665000,Motavino,Motavino,56.83408,35.65082,P,PPL,RU,77,,0,Europe/Moscow
6665006,Syuzi,Syuzi,58.3997,56.0789,P,PPL,RU,90,,0,Asia/Yekaterinburg
6665007,Gili,Gili,58.4065,56.0887,P,PPL,RU,90,,0,Asia/Yekaterinburg
6665008,Antonovtsy,Antonovtsy,58.4047,56.1278,P,PPL,RU,90,,0,Asia/Yekaterinburg
6665011,Kononovo,Kononovo,58.4351,56.2529,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6665512,Traktovyy,Traktovyy,58.432,56.5912,P,PPL,RU,90,,15,Asia/Yekaterinburg
6666737,Shcherbovo,Shcherbovo,56.84037,35.69664,P,PPL,RU,77,,0,Europe/Moscow
6666738,Rebeyevo,Rebeyevo,56.83528,35.71555,P,PPL,RU,77,,0,Europe/Moscow
6666741,Dmitrovo-Cherkassy,Dmitrovo-Cherkassy,56.85932,35.74745,P,PPL,RU,77,,0,Europe/Moscow
6666746,Bol’shukha,Bol'shukha,58.4519,56.0059,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666753,Gulinyata,Gulinyata,58.447,56.1466,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6666755,Patraki,Patraki,58.4598,56.1946,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666756,Skal’naya,Skal'naya,58.4533,56.2272,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6666757,Merkushevo,Merkushevo,58.4424,56.2564,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666759,Zvony,Zvony,58.4394,56.265,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666768,Baranovo,Baranovo,58.4612,56.2751,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6666769,Butyry,Butyry,58.4587,56.3122,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666770,Filatenki,Filatenki,58.4483,56.3221,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6666771,Pakhnino,Pakhnino,58.4475,56.3545,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666778,Komaryata,Komaryata,58.4643,56.9866,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6666783,Katayevo,Katayevo,58.4884,56.1109,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6666784,Kostyata,Kostyata,58.5042,56.1158,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666785,Baranovo,Baranovo,58.4837,56.1323,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666786,Besmelyata,Besmelyata,58.4958,56.1406,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666787,Tyul’ka,Tyul'ka,58.4979,56.1551,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666789,Oputyata,Oputyata,58.4885,56.2147,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666791,Nikulyata,Nikulyata,58.50482,56.97012,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6666815,Reshëtniki,Reshetniki,58.5101,56.0194,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666816,Averiny,Averiny,58.5188,56.0066,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666818,Maksimyata,Maksimyata,58.5398,56.0254,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666820,Yershovka,Yershovka,58.5317,56.1597,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666821,Gurino,Gurino,58.5132,56.1924,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666822,Yagonyata,Yagonyata,58.5236,56.2014,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666824,Sankova,Sankova,58.536,56.3208,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666845,Bol’shaya Vyazovaya,Bol'shaya Vyazovaya,58.5277,56.6332,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6666846,Tsukas,Tsukas,58.5203,56.8041,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6666848,Sel’kova,Sel'kova,58.5396,56.9675,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6666873,Zelenets,Zelenets,56.87306,35.6428,P,PPL,RU,77,,0,Europe/Moscow
6666879,Anferovo,Anferovo,58.5479,56.0098,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6666882,Oshva,Oshva,58.5476,56.1926,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666884,Korolevo,Korolevo,58.5428,56.2413,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666885,Maloye Zapol’ye,Maloye Zapol'ye,58.549,56.2666,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666887,Bol’shoye Zapol’ye,Bol'shoye Zapol'ye,58.5546,56.2694,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666888,Zakharovtsy,Zakharovtsy,58.5542,56.2811,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666889,Rogovik,Rogovik,58.5497,56.3073,P,PPL,RU,90,,0,Asia/Yekaterinburg
6666891,Dëmino,Demino,58.5444,56.3706,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6666893,Nikandrovka,Nikandrovka,56.88126,35.83564,P,PPLX,RU,77,,0,Europe/Moscow
6666894,Sominka,Sominka,56.88403,35.89331,P,PPLX,RU,77,,0,Europe/Moscow
6666895,Zatverech’ye,Zatverech'ye,56.87235,35.93303,P,PPLX,RU,77,,0,Europe/Moscow
6666904,Kurovo,Kurovo,56.92092,35.11398,P,PPL,RU,77,,0,Europe/Moscow
6666909,Zelënyy,Zelenyy,56.93189,35.31505,P,PPL,RU,77,,0,Europe/Moscow
6666917,Kyzh,Kyzh,58.5816,56.8054,P,PPL,RU,90,,0,Asia/Yekaterinburg
6667079,Plotnikovo,Plotnikovo,58.621,56.0095,P,PPL,RU,90,,0,Asia/Yekaterinburg
6667083,Mermeriny,Mermeriny,56.91257,35.62163,P,PPL,RU,77,,0,Europe/Moscow
6667085,Oritovo,Oritovo,56.9147,35.68597,P,PPL,RU,77,,0,Europe/Moscow
6667086,Trud,Trud,56.92678,35.7611,P,PPL,RU,77,,0,Europe/Moscow
6667089,Shepelëvo,Shepelevo,54.04059,36.01464,P,PPL,RU,25,,0,Europe/Moscow
6667090,Bokovaya,Bokovaya,58.6171,56.9444,P,PPL,RU,90,,0,Asia/Yekaterinburg
6667094,Chekalin,Chekalin,54.05277,36.29139,P,PPL,RU,76,,0,Europe/Moscow
6667103,Gashkova,Gashkova,58.6541,56.9813,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6667104,Poletayenki,Poletayenki,58.6586,56.9798,P,PPL,RU,90,,0,Asia/Yekaterinburg
6667105,Mal’kova,Mal'kova,58.6654,56.9847,P,PPL,RU,90,,0,Asia/Yekaterinburg
6667106,Borodkino,Borodkino,58.6843,56.9545,P,PPL,RU,90,,0,Asia/Yekaterinburg
6667108,Sibir’,Sibir',58.6613,56.2551,P,PPL,RU,90,,0,Asia/Yekaterinburg
6667109,Bogoroditskoye,Bogoroditskoye,54.02032,36.98243,P,PPL,RU,76,,0,Europe/Moscow
6667110,Pavlitskiy,Pavlitskiy,54.03598,36.96952,P,PPL,RU,76,,0,Europe/Moscow
6667112,Novoapukhtinskiy,Novoapukhtinskiy,54.00256,36.65203,P,PPL,RU,76,,0,Europe/Moscow
6667114,Kolyshkino,Kolyshkino,54.00283,36.58236,P,PPL,RU,76,,0,Europe/Moscow
6667115,Matyukhino,Matyukhino,54.00362,36.2991,P,PPL,RU,76,,0,Europe/Moscow
6667137,Vizhaikha,Vizhaikha,58.73735,56.76652,P,PPL,RU,90,,0,Asia/Yekaterinburg
6667138,Anichkino,Anichkino,58.725,56.7654,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6667141,Yuzhno-Vattsevskiy,Yuzhno-Vattsevskiy,54.0349,36.50321,P,PPL,RU,76,,0,Europe/Moscow
6667142,Trenino,Trenino,58.7075,56.8551,P,PPL,RU,90,,0,Asia/Yekaterinburg
6667144,Sofronyata,Sofronyata,58.7124,56.8546,P,PPL,RU,90,,0,Asia/Yekaterinburg
6667145,Boyanovo,Boyanovo,58.6896,56.9841,P,PPL,RU,90,,0,Asia/Yekaterinburg
6667147,Dolmatovo,Dolmatovo,56.9254,35.91568,P,PPL,RU,77,,0,Europe/Moscow
6667152,Zakamen’,Zakamen',58.7366,56.7891,P,PPLQ,RU,90,,0,Asia/Yekaterinburg
6667153,Pukovo,Pukovo,56.92862,35.96445,P,PPL,RU,77,,0,Europe/Moscow
6667154,Volim,Volim,58.7349,56.8129,P,PPL,RU,90,,0,Asia/Yekaterinburg
6667155,Zagorodnyy,Zagorodnyy,56.91691,35.96215,P,PPL,RU,77,,0,Europe/Moscow
6667156,Berdnikovshchina,Berdnikovshchina,58.7335,56.8873,P,PPL,RU,90,,0,Asia/Yekaterinburg
